update,loss,win_rate,win_rate_black,win_rate_white,avg_game_length,entropy,value_loss,raw_value_mse,tactics_wins,tactics_blocks,tactics_synth_wins_eq,tactics_synth_wins_missed,tactics_synth_blocks,imitation_black,imitation_white,win_miss_ema,block_miss_ema,win_boost,block_boost,cf_attempted,cf_candidates_avg,cf_added,cf_winrate_avg,cf_orig_winrate_avg,cf_entropy_avg,time_total,time_selfplay,time_train,learning_rate
632,0.8125104131468106,0.736328125,0.8085274686131412,0.6740435733784966,13.0546875,1.749088987745587,0.09150081556254008,0.09385616942718952,512,135,247,105,108,727,311,0.08492471711540658,0.7577465304386952,0.16339529474259884,0.7081909486528037,24,0.041666666666666664,1,1.0,0.375,0.3365078866481781,7.008931040763855,0.7976888120174408,6.186884135007858,0.00012205551684019156
640,0.797405528021045,0.826171875,0.86096304673303,0.7967348455257304,12.478515625,1.593435028236013,0.09135737120959675,0.09429384368408597,512,139,267,46,57,417,196,0.08267567552159594,0.7021809324630887,0.1604745532150641,0.687542009996643,21,0.0,0,0.0,0.0,0.0,6.703658610582352,0.7337948679924011,5.969083905220032,0.00012205549137433991
648,0.8700237504672259,0.779296875,0.8352761243386243,0.7285735516830217,13.427734375,1.7458758102370986,0.11291857113246806,0.12016271789702349,512,158,268,102,95,522,314,0.08825863972009564,0.6632755148979484,0.1641249987970126,0.6665002719273424,26,0.07692307692307693,0,0.0,0.0,0.0,6.902271807193756,0.8199328780174255,6.025688022375107,0.00012205547227495117
656,0.8467240481404588,0.80078125,0.8106050948950223,0.7928195947527067,14.359375,1.8009310348550984,0.1015998261718778,0.10363822727547767,512,176,267,100,62,461,347,0.09254639083577407,0.6156519398308588,0.17530059150144328,0.6419642475834471,22,0.09090909090909091,1,1.0,0.5,0.3414452373981476,7.156240522861481,0.8623007535934448,6.225943773984909,0.00012205545317556243
664,0.7665252696315292,0.822265625,0.8420004507425372,0.7934152713295468,13.3359375,1.6694769201798132,0.08926446196710458,0.09075994044863285,512,162,295,59,61,442,279,0.0907338020880478,0.574863027455349,0.17456104497389313,0.6192553582353438,26,0.11538461538461539,0,0.0,0.0,0.0,6.61799618601799,0.7733914256095886,5.759573698043823,0.00012205542770971078
672,0.741240665956866,0.861328125,0.8835920975279895,0.8348446496833594,13.095703125,1.476771967611005,0.10818528992240317,0.11186582296222358,512,166,283,32,40,337,216,0.08545108055249548,0.5298973404592591,0.16563329765913692,0.5884979672116857,13,0.38461538461538464,1,0.75,0.125,0.34100788831710815,6.338771313428879,0.7682198286056519,5.455625027418137,0.00012205540224385913
680,0.930869993462693,0.76171875,0.7726623231159522,0.7548496308881112,14.95703125,1.7277632162505403,0.1718656194043433,0.17721235811945849,512,240,284,152,85,601,577,0.09443005895599281,0.4978486999646078,0.17982344194085143,0.5638347209361764,35,0.4,7,0.8571428571428571,0.26785714285714285,0.3640678972005844,8.284242063760757,0.8277560174465179,7.009153187274933,0.00012205538951093331
688,0.8486015066155232,0.75390625,0.7863426082798711,0.718103448275862,13.666015625,1.8515388729851996,0.14146582724060863,0.14659549792792856,512,202,293,91,66,542,462,0.09761566308178538,0.46747426713553586,0.18805648763446814,0.5403028970727308,33,0.21212121212121213,3,0.7916666666666666,0.2916666666666667,0.2695161700248718,7.286033391952515,0.7733083069324493,6.29781711101532,0.00012205536404508166
696,0.8891550549305975,0.796875,0.7994646390911337,0.7938729533235582,14.736328125,1.7192791075349303,0.14234716136706993,0.14607130478817454,512,213,269,159,81,456,519,0.10582618730060815,0.44306290037611556,0.19962099867608707,0.5201488056874184,24,0.375,1,0.875,0.5,0.27313846349716187,7.826604664325714,0.8460804224014282,6.7301008105278015,0.00012205533857923001
704,0.9284448343387339,0.748046875,0.7474996357808857,0.7410355260431277,16.44921875,2.0070015625376487,0.08749510857887799,0.08821742795373838,512,251,288,257,103,738,720,0.12510163940969946,0.4260241717670257,0.22999698235371002,0.5023580752795456,36,0.3333333333333333,6,0.9166666666666666,0.4375,0.3353928824265798,10.400085747241974,0.9159031510353088,9.042771756649017,0.00012205531947984127
712,0.966489939019084,0.76953125,0.7757293894572287,0.7707722175778471,15.576171875,1.9149032610026966,0.08041472300101304,0.08179285243154594,512,206,306,240,108,584,622,0.1386231585496002,0.4158205171219731,0.2541342651948503,0.49501882789576807,30,0.3333333333333333,4,0.84375,0.28125,0.3654443323612213,8.700302690267563,0.8649189174175262,7.5399560034275055,0.00012205530038045254
720,0.9463946429314092,0.783203125,0.7768642706646739,0.7856585206357012,14.986328125,1.9866819137405927,0.08822799726749508,0.09012070149753856,512,245,289,245,95,492,625,0.15110851475917433,0.39937814675983097,0.27427825594544164,0.48092416279141786,21,0.3333333333333333,1,0.875,0.5,0.44976097345352173,8.295494973659515,0.8929584324359894,7.139315366744995,0.00012205527491460089
728,0.9932142194593325,0.75390625,0.7756348656155809,0.7193409560177852,15.369140625,2.0692968072027162,0.07001604417746421,0.0718856262171347,512,243,281,300,101,670,626,0.16521792009973252,0.38581134817132445,0.30096832422696695,0.46858041819710194,37,0.2972972972972973,4,0.75,0.3125,0.360514260828495,8.962884604930878,0.9204427301883698,7.5882807075977325,0.00012205524944874924
736,1.1350890759495087,0.689453125,0.7006708698580386,0.6802068767290542,14.775390625,2.187008624961483,0.07306333220367378,0.07469225215025477,512,260,329,452,94,642,753,0.18149693492323313,0.3709713998516066,0.324611565253739,0.45521354574176665,40,0.175,3,0.9583333333333334,0.25,0.3814749519030253,8.736513137817383,0.8701324462890625,7.654400795698166,0.0001220552303493605
744,1.1727034789510071,0.783203125,0.803085133257547,0.7645413610090135,15.744140625,2.066030356812126,0.10311724987695925,0.1039074113738505,512,261,339,451,93,561,526,0.19923449478861263,0.35737229887754735,0.35954725958298805,0.44303395985571703,27,0.18518518518518517,2,0.8125,0.25,0.2596813440322876,8.739683240652084,0.9121169149875641,7.645248740911484,0.00012205521124997176
752,0.9260067230497953,0.705078125,0.7252361216369837,0.6702426749684576,13.138671875,1.8902104949012228,0.10505777469370514,0.10247365049174861,512,206,280,129,80,619,436,0.19409857294540764,0.34920881546532984,0.35173582909408985,0.43487629949821727,48,0.0625,2,0.9375,0.1875,0.14836431294679642,7.049191027879715,0.7437510788440704,6.226036161184311,0.00012205518578412011
760,0.8887310530408286,0.833984375,0.8781145722322192,0.7875658229157215,14.21875,1.837153870274268,0.10338932821468916,0.10321933081317743,512,212,258,107,53,427,230,0.1864311106108082,0.3313859846421044,0.3391322833355972,0.4155693402834574,25,0.12,1,1.0,0.25,0.20853623747825623,6.918470203876495,0.8039691746234894,6.059972494840622,0.00012205516031826846
768,0.8708545806002803,0.859375,0.8653333968474055,0.856953223614205,14.759765625,1.809479332011721,0.10383425048348727,0.10298500352531688,512,208,259,91,62,314,289,0.1785191871929702,0.3192459009432092,0.32660887482940804,0.40591933355013377,15,0.3333333333333333,1,1.0,0.375,0.3717880845069885,7.8586514592170715,0.8037295937538147,6.939155131578445,0.00012205514121887973
776,0.8954705971991643,0.77734375,0.8107860357002098,0.7450693329440957,15.126953125,2.0237157277365383,0.09137913848098833,0.09263107074736587,512,209,268,100,93,485,490,0.17260214649052966,0.31729558444442946,0.3170269996770131,0.4010216813995633,26,0.07692307692307693,0,0.0,0.0,0.0,7.701154321432114,0.8889111280441284,6.7480369210243225,0.00012205512211949099
784,0.8041589248314267,0.81640625,0.8628444873247104,0.7633667037449017,13.89453125,1.845022869049009,0.08901706521282904,0.08852089550017367,512,204,270,53,65,490,261,0.16065246174498454,0.3080131797952574,0.2989647140059293,0.3928865285347925,22,0.045454545454545456,0,0.0,0.0,0.0,6.82378625869751,0.7942907214164734,5.999086260795593,0.00012205509665363934
792,0.9323275402421132,0.873046875,0.8984316167220578,0.8498933422492951,15.240234375,2.004898840572807,0.10249303718592273,0.10181366137002337,512,200,275,76,50,322,194,0.15249613628344938,0.2952516140331645,0.28388884881036947,0.3792748568115253,22,0.36363636363636365,2,0.875,0.375,0.3822440057992935,7.307228207588196,0.9097457230091095,6.206195563077927,0.00012205507118778769
800,0.9252897387486883,0.876953125,0.8992829973287964,0.8530893720548893,14.546875,2.0198836002036673,0.102219593261907,0.10092871679320656,512,209,317,67,50,327,170,0.14519865677706972,0.2821479782985292,0.27057887245658807,0.36556439910885696,18,0.2222222222222222,0,0.0,0.0,0.0,6.83771076798439,0.8627380430698395,5.916716784238815,0.00012205505208839895
808,0.8017673204885796,0.822265625,0.8014107318751368,0.8456570596100629,15.7734375,1.9761448376745352,0.08397368195437593,0.08383098835910979,512,230,265,42,66,338,440,0.13645982471624152,0.2744757250122386,0.2540185293245667,0.35303956244666046,21,0.047619047619047616,0,0.0,0.0,0.0,7.462328881025314,0.8692417442798615,6.566991537809372,0.00012205503298901021
816,0.8796465958002955,0.783203125,0.8124738377253857,0.7471721057927954,15.740234375,2.072746321249577,0.09198827366344631,0.09106685149690782,512,285,267,97,74,520,428,0.13644098321857911,0.26586483907076797,0.25308526462830605,0.3475838415372252,28,0.07142857142857142,2,1.0,0.5,0.35800525546073914,7.818450391292572,0.8758244216442108,6.89016392827034,0.00012205500752315857
824,0.8538603604538366,0.732421875,0.7741764312076812,0.6919856188443119,15.576171875,2.0418255604881272,0.10589504751260392,0.10392287364530842,512,272,281,89,78,620,486,0.13425334631001157,0.26083115993296796,0.24923900849465308,0.3388115455003843,33,0.15151515151515152,2,0.8125,0.3125,0.4043298661708832,8.078143954277039,0.8849487006664276,7.085796892642975,0.00012205498205730692
832,0.8178322638850659,0.734375,0.7449885117988566,0.7202717720384408,16.29296875,2.0322633562514456,0.09044534900021972,0.09043122526373341,512,272,247,82,90,581,637,0.1319604615999111,0.2591931120055743,0.24930611063171548,0.33980853942752415,31,0.03225806451612903,1,0.75,0.25,0.44400614500045776,9.217793226242065,0.8812987506389618,8.302179008722305,0.00012205496295791818
840,0.8830145963001996,0.7734375,0.7895477298991416,0.754194792299631,16.419921875,2.1751912882017996,0.07565171548048966,0.07719663568114753,512,286,299,104,89,640,460,0.13032748263462496,0.25560016374642386,0.24454564509903132,0.33480995486973997,26,0.07692307692307693,0,0.0,0.0,0.0,8.60994490981102,1.0345638990402222,7.514687955379486,0.00012205494385852944
848,0.8808880219003186,0.775390625,0.7953512252017945,0.7533084881068752,15.390625,2.153267796318581,0.08002910771301686,0.07926358961717703,512,258,278,77,72,498,454,0.1268045819463024,0.25053171487426135,0.2394130655606096,0.3309600380002885,29,0.034482758620689655,0,0.0,0.0,0.0,7.7196400463581085,0.9007037281990051,6.799842357635498,0.00012205491839267779
856,0.8405596003867686,0.767578125,0.8324751083371773,0.6927559684781761,16.06640625,2.160344532835621,0.0860244194882398,0.08621922627854477,512,257,250,52,80,678,390,0.12094962754667819,0.24877191063237433,0.22862291427776893,0.3287345542754812,25,0.36,4,0.90625,0.34375,0.26162770949304104,8.17441937327385,0.8927482068538666,7.11672431230545,0.00012205489292682614
864,0.8278617644682527,0.787109375,0.8046368153075469,0.76307827061684,15.951171875,2.085643998564403,0.0660643466108013,0.06558320571982774,512,306,282,74,69,483,475,0.11758873628103311,0.2410367800195725,0.22421077960592106,0.3171159762796291,28,0.10714285714285714,3,0.9583333333333334,0.4166666666666667,0.20077464977900186,7.992712676525116,0.8855059742927551,7.002222836017609,0.0001220548738274374
872,0.7953821131959558,0.783203125,0.8046747125787342,0.759636246842211,16.2734375,1.9494014798652195,0.06808773726515938,0.06919290047288701,512,272,280,63,60,510,471,0.11297306517716646,0.23353062845635203,0.21470730659798132,0.31075095035392697,30,0.03333333333333333,0,0.0,0.0,0.0,8.094819039106369,0.9422074258327484,7.129157245159149,0.00012205485472804867
880,0.8005130577366799,0.796875,0.881358480465017,0.7282429481329209,16.177734375,2.124358445276143,0.07027846164419316,0.06998478284656554,512,251,236,39,64,688,229,0.10691889904840679,0.22998791919207737,0.20416703262944957,0.30677630574275516,22,0.045454545454545456,0,0.0,0.0,0.0,7.865531712770462,0.8963195383548737,6.929540187120438,0.00012205482926219702
888,0.7650470793014392,0.787109375,0.8283254971098899,0.7521107182560575,16.638671875,1.9921817776240718,0.07068695863199537,0.07096332104317295,512,262,237,55,79,604,376,0.10451338107581953,0.22973229216454286,0.19940206716358355,0.30409337116615387,29,0.1724137931034483,2,0.8125,0.375,0.18065039813518524,8.307749718427658,0.9650712311267853,7.177326530218124,0.00012205480379634537
896,0.7671582857146859,0.8125,0.8589691218367689,0.7577564996175543,16.2421875,1.9131988462440699,0.06994444015435874,0.07080482881356812,512,277,265,43,52,472,363,0.09939148370019435,0.22121045877265497,0.1913043413801534,0.29774924217941034,22,0.09090909090909091,1,0.875,0.25,0.3924759030342102,8.72277256846428,0.9034595191478729,7.766719311475754,0.00012205477833049372
904,0.7655895801726729,0.76171875,0.7647015418525737,0.7596062885125385,16.3984375,1.9808191147771994,0.07041088902042247,0.07037464691383874,512,267,252,50,66,554,475,0.09591510010609726,0.21683322337474592,0.1845125482390657,0.2931372469233712,26,0.11538461538461539,0,0.0,0.0,0.0,8.16547217965126,0.9516600370407104,7.159635931253433,0.00012205475923110498
912,0.7801434764405712,0.80078125,0.8082955457486874,0.7953105354849437,15.84375,2.072787184035316,0.0759409203492396,0.07733006394817053,512,264,259,40,51,488,374,0.09110982013615988,0.21014461609834797,0.17445656012952004,0.282777480206278,28,0.14285714285714285,1,0.875,0.5,0.3976147770881653,7.727332353591919,0.9118468463420868,6.718818873167038,0.00012205474013171624
920,0.808088325225981,0.79296875,0.8191266001673194,0.7639542360178135,15.607421875,1.996740128199702,0.07665352139883908,0.07608976181147253,512,270,261,53,57,482,405,0.08966201307907268,0.2062871010149098,0.17178169776687835,0.2773272171730392,23,0.2608695652173913,1,0.5,0.0,0.22929023206233978,7.6713689267635345,0.8875022232532501,6.67538782954216,0.0001220547146658646
928,0.7192178433761001,0.814453125,0.8177666928615696,0.8114612219483646,16.529296875,1.893296358079592,0.07488495403231354,0.07592349573135233,512,270,262,71,69,419,428,0.09098218275299305,0.20508795213016554,0.17461437240672928,0.27652643957292766,31,0.1935483870967742,1,0.75,0.375,0.47311103343963623,8.155269026756287,0.9611572027206421,7.044553339481354,0.00012205468920001294
936,0.7789424698567018,0.748046875,0.7551751697680572,0.7453722266345563,18.138671875,2.0979745230706524,0.0645780360318895,0.06540171683048285,512,328,210,77,85,704,620,0.09311297119926357,0.20478534181848745,0.1781503014497019,0.274868769272513,29,0.10344827586206896,1,0.5,0.125,0.393085777759552,9.19484457373619,1.0323384404182434,8.0953950881958,0.00012205467010062421
944,0.7616336827341001,0.78515625,0.817097306725018,0.7583032270784287,16.5390625,2.022011915985315,0.07577738091458741,0.07597711215272109,512,325,227,35,40,601,372,0.0882152066735816,0.19379063989058126,0.17075527567605497,0.26391203347834935,37,0.05405405405405406,1,1.0,0.625,0.3993721902370453,7.962716430425644,0.9009725749492645,7.034042954444885,0.00012205464463477256
952,0.7105884900083765,0.779296875,0.8117664242550975,0.7526557927836233,15.48046875,1.8391929612526736,0.0615153578837635,0.06234169412296912,512,288,262,36,54,534,428,0.0835873250526301,0.18954876014839606,0.15903243112252607,0.2575608308877218,29,0.034482758620689655,0,0.0,0.0,0.0,7.637558966875076,0.8726984858512878,6.737689316272736,0.00012205462553538382
960,0.8399190525524318,0.783203125,0.8134768444184952,0.7501034869380023,17.12890625,2.1810572115782234,0.07780545330024324,0.07941482858581984,512,327,258,93,53,613,418,0.08708404029237257,0.18320320224878286,0.16662414752457855,0.251425527430564,27,0.1111111111111111,2,0.9375,0.5625,0.3185602277517319,9.608264535665512,0.9574238955974579,8.556811392307281,0.00012205460006953217
968,0.7711424832814373,0.791015625,0.8273628889469407,0.7560749569239906,16.755859375,2.082607006396357,0.06623407184815733,0.06716138382501746,512,289,281,46,55,607,379,0.08475165689244943,0.18027605818874504,0.16191829714458295,0.24573102857079548,22,0.18181818181818182,0,0.0,0.0,0.0,8.355815351009369,0.9614326059818268,7.293206989765167,0.00012205457460368052
976,0.7176021686755121,0.7890625,0.8323312702623047,0.7495576781929524,16.8828125,1.9409733656632526,0.054654445448250044,0.05585024296534195,512,319,266,60,67,660,359,0.08378928018413159,0.1795730431723327,0.1616922723403451,0.24557472460732868,15,0.4,1,1.0,0.5,0.23364238440990448,8.393982529640198,0.9560962915420532,7.342136532068253,0.00012205454913782887
984,0.7098726027179509,0.787109375,0.8169642489303224,0.7608844757931978,16.21484375,1.8771956111483528,0.07009524463865091,0.0706225441761835,512,288,256,70,51,586,373,0.08565176588483218,0.1756332905199342,0.16557313868432533,0.24145215178004453,31,0.0967741935483871,0,0.0,0.0,0.0,8.034561723470688,0.877695769071579,7.059969574213028,0.00012205453003844013
992,0.6653130121994764,0.826171875,0.8073741446725318,0.8452386086399368,15.87890625,1.6899376817497171,0.07226021074166056,0.07388842036346517,512,250,260,30,46,343,440,0.08049935970451359,0.17360327302817113,0.1564182359519779,0.2367192066669134,23,0.08695652173913043,1,1.0,0.625,0.2571020722389221,7.555649310350418,0.8728997707366943,6.610865235328674,0.0001220545109390514
1000,0.6246472313068807,0.794921875,0.7927104100212654,0.7971288418156708,16.662109375,1.6234836072332235,0.07826179638504982,0.08095543108806277,512,267,267,58,59,531,466,0.0809754203189853,0.17442164971706495,0.1538129524468148,0.23791898145746634,25,0.32,3,0.8333333333333334,0.3333333333333333,0.33132052918275195,8.3175108730793,0.9113261103630066,7.238681495189667,0.00012205448547319975
1008,0.6559724906692281,0.79296875,0.8050518686880883,0.7870837933068536,16.466796875,1.718231695027217,0.05432797147295787,0.05622920876963452,512,314,251,42,51,572,477,0.07836827601851334,0.16983894920919324,0.1524367512578947,0.23495939182308018,27,0.25925925925925924,2,0.8125,0.4375,0.31986846774816513,8.308115661144257,0.8890684545040131,7.19469627737999,0.0001220544600073481
1016,0.717181216692552,0.69140625,0.7368479437229437,0.6514362648939263,16.642578125,2.0259330232949724,0.0566918163367518,0.056874551782562274,512,301,227,57,85,921,450,0.07840646130528789,0.17551771479937228,0.14770546287941022,0.23934938893196187,35,0.05714285714285714,1,0.875,0.125,0.48908305168151855,8.589005947113037,0.8721449375152588,7.675242930650711,0.00012205443454149645
1024,0.6872612931765616,0.798828125,0.8362962584788516,0.7586030618088808,18.0,1.9171800890764672,0.053840858876355924,0.05484779244706196,512,314,229,50,65,604,434,0.07772350562913098,0.17476899877609434,0.14917209283857957,0.23940453107435558,30,0.16666666666666666,0,0.0,0.0,0.0,9.909096419811249,0.9764153957366943,8.76016041636467,0.00012205441544210771
1032,0.6596464916365221,0.8203125,0.8273094214077966,0.8173048324364114,17.52734375,1.7268052029690804,0.05078637410315423,0.051466081197614685,512,302,270,48,48,499,445,0.07649581190772868,0.17001485971518984,0.14725822029989133,0.23456614941027737,21,0.3333333333333333,5,0.95,0.45,0.2442261680960655,8.685202479362488,0.9547641575336456,7.459442883729935,0.00012205438997625606
1040,0.6774764993642748,0.71875,0.746814704217955,0.6956769810865737,16.708984375,1.8865399910676826,0.05759992955790949,0.0594389243800898,512,349,254,57,57,748,553,0.07636842009024568,0.16675008871422534,0.1482548826035277,0.23055393336422525,32,0.03125,1,1.0,0.5,0.3977447748184204,8.517249464988708,0.9275793433189392,7.559705436229706,0.00012205437087686732
1048,0.6496126290876418,0.736328125,0.7472028817157494,0.7198109478012495,17.7578125,1.962111601499319,0.05586721526015026,0.05772016652442892,512,358,257,45,44,698,700,0.07453542547725389,0.15980072670584056,0.1431868568293425,0.2223644618806555,28,0.14285714285714285,0,0.0,0.0,0.0,9.101298540830612,0.9662966132164001,8.038614571094513,0.00012205434541101567
1056,0.6384580176672898,0.81640625,0.8601004120113895,0.7755091434586217,18.513671875,1.7015189730816882,0.048606781922899245,0.04991472298837722,512,338,235,53,47,629,371,0.07486265297549595,0.1548783858214677,0.1434238428889114,0.21408986355949627,26,0.23076923076923078,3,0.9583333333333334,0.4583333333333333,0.4435310463110606,9.03478592634201,1.0589561462402344,7.810171067714691,0.00012205431994516402
1064,0.6277947807684541,0.7578125,0.7650910027472527,0.7558139605340717,17.859375,1.7482815184417797,0.057876239787219674,0.06077648782273086,512,372,244,59,62,571,608,0.07684298149315072,0.15348699700201404,0.14641944104757876,0.21431024741135443,26,0.11538461538461539,0,0.0,0.0,0.0,8.904256880283356,0.9841914772987366,7.844189912080765,0.00012205429447931238
1072,0.6575344088196289,0.787109375,0.8525906807156808,0.7189305048443637,18.078125,1.7876123913206345,0.04481214552470192,0.04549290745539418,512,307,224,33,45,724,376,0.07343656946269722,0.1502624805264757,0.14111902572247437,0.20872274634948987,24,0.2916666666666667,4,0.90625,0.46875,0.232620757073164,9.003932118415833,0.9756873846054077,7.787936806678772,0.00012205427537992364
1080,0.6653442225360777,0.736328125,0.7534462036081127,0.72155229838723,18.1875,1.9416310370303729,0.05069844867102802,0.05256743730708176,512,372,199,49,79,735,621,0.0742100845997726,0.15312881578738016,0.1414700277583001,0.211888995946365,27,0.07407407407407407,0,0.0,0.0,0.0,9.258024662733078,1.0266858041286469,8.179311364889145,0.00012205424991407199
1088,0.6379329693736508,0.748046875,0.7941657167200645,0.7074715482032554,17.890625,1.919937424920116,0.04675588166810485,0.04768090959005207,512,375,220,47,39,739,511,0.07378105183978856,0.14584060227456283,0.14339640180519764,0.20484845233376492,30,0.16666666666666666,1,1.0,0.625,0.34696659445762634,10.027798056602478,0.9988484084606171,8.88410872220993,0.00012205423081468325
1096,0.611635344394017,0.759765625,0.8066130025796431,0.7147800031946374,18.626953125,1.6943794512900892,0.04566974940826185,0.04728738013846585,512,374,224,50,48,760,489,0.0733685626962939,0.14234696150971118,0.14024355281505907,0.19925366678966752,30,0.3333333333333333,0,0.0,0.0,0.0,9.29943785071373,1.0329221189022064,8.113189786672592,0.0001220542053488316
1104,0.6276246350826113,0.775390625,0.816388296367879,0.7365195662115136,17.955078125,1.8277597359369224,0.04601481675217656,0.04706943308906387,512,342,233,42,50,658,483,0.07204096480063178,0.1403500176020329,0.1384891792937566,0.19512940832716322,41,0.21951219512195122,1,0.75,0.25,0.486596941947937,8.916019290685654,0.9953050315380096,7.704672783613205,0.00012205417988297995
1112,0.6181645299948286,0.755859375,0.7716614982239982,0.7315759408602152,18.90625,1.8133172212454458,0.04826182240867638,0.04897576796668365,512,392,195,46,46,720,685,0.07229404955670345,0.13625394564673945,0.13935667112651529,0.19097401773868208,25,0.24,4,0.90625,0.40625,0.23838267847895622,9.605410695075989,1.085705727338791,8.358993709087372,0.0001220541544171283
1120,0.6082503986399388,0.75390625,0.8109146074647744,0.6988553153474828,18.525390625,1.8112542691034972,0.04398068266527844,0.0439050316598798,512,365,225,43,46,739,500,0.07096966120467532,0.13304916026249278,0.13535892349669665,0.1856594768731615,31,0.06451612903225806,1,0.875,0.375,0.415897011756897,9.197254180908203,1.045900821685791,8.10215300321579,0.00012205412895127665
1128,0.643769981659716,0.73828125,0.7783373521763399,0.6899861989567873,18.603515625,1.8972977734864878,0.05122182121158403,0.053191735920683964,512,393,209,35,48,790,628,0.06951896010133227,0.13023378122546778,0.13536304942623278,0.18340036419738845,34,0.11764705882352941,2,0.8125,0.4375,0.2540924996137619,9.425345689058304,1.0277697443962097,8.317582875490189,0.00012205410985188792
1136,0.5803859600928263,0.755859375,0.7649305863015541,0.7409898271429444,17.841796875,1.7322475187723327,0.03979756950782587,0.04023980399577088,512,382,220,28,38,706,546,0.06673023808488489,0.12565140882706965,0.1280633211768163,0.17675354983225675,21,0.14285714285714285,1,0.875,0.375,0.14347954094409943,8.849587738513947,0.9768944084644318,7.790668547153473,0.00012205408438603627
1144,0.5915541467256844,0.755859375,0.790701778601931,0.7092571621411032,18.841796875,1.7045819266378892,0.04258720171128516,0.04337791439710269,512,418,203,35,42,722,547,0.06510804914223724,0.12152240607735264,0.12498299727677764,0.1704812428598517,30,0.16666666666666666,2,0.8125,0.375,0.4232085645198822,9.362924247980118,1.0568731129169464,8.171177417039871,0.00012205406528664753
1152,0.6107642207061872,0.720703125,0.7542200475942904,0.682999166125086,19.6875,1.7561808064118998,0.04323350082631805,0.04389225029749269,512,463,188,63,43,774,710,0.06849779115409607,0.11752057433787244,0.13387356036232212,0.167244994424679,31,0.06451612903225806,0,0.0,0.0,0.0,10.96810632944107,1.0939825773239136,9.8232102394104,0.00012205403982079588
1160,0.5977891485963482,0.724609375,0.7591131951567157,0.6905814241335122,19.185546875,1.795105833267581,0.04400996176082117,0.04476702967062825,512,420,200,48,53,942,624,0.0685555627037077,0.11704110516941013,0.13269900932779588,0.16378068625907072,34,0.17647058823529413,3,0.9583333333333334,0.5833333333333334,0.2891947726408641,10.029316693544388,1.1235068440437317,8.731661438941956,0.00012205401435494423
1168,0.604532919882331,0.69140625,0.7428741922241644,0.6391776080860767,18.44140625,1.818284577258741,0.04695024406100856,0.048226271287619984,512,407,194,40,52,910,694,0.06745093866761817,0.1166597377771939,0.12834732147095906,0.1637783322571474,44,0.13636363636363635,1,1.0,0.5,0.32398468255996704,9.6127670109272,1.0420092344284058,8.44171392917633,0.00012205398888909258
1176,0.5853312333711074,0.76171875,0.8153263746684799,0.7044610732592478,18.18359375,1.7192826455020653,0.041913462069544494,0.042848668376837096,512,363,206,49,38,768,439,0.06765492347976772,0.11396684102943663,0.12908524616233052,0.1608003039742215,36,0.1111111111111111,0,0.0,0.0,0.0,8.98418602347374,0.9976816773414612,7.912958383560181,0.00012205396342324093
1184,0.6111797873745672,0.720703125,0.7459865077052577,0.697916659838349,19.10546875,1.7674665030466712,0.04780072748690145,0.04883642413679881,512,442,187,43,39,780,741,0.06710668237227581,0.10995254424869264,0.12995535168798256,0.15694465683870287,30,0.1,1,0.625,0.25,0.11222724616527557,9.676867872476578,1.043838232755661,8.539878249168396,0.00012205393795738928
1192,0.5898355134413578,0.69140625,0.6969630933385085,0.6866133614369502,19.95703125,1.8318930414685828,0.04522727236326318,0.046209638895966756,512,471,161,58,61,801,882,0.06970687668088686,0.11007282509743677,0.1352908310282338,0.15509435367111196,38,0.10526315789473684,0,0.0,0.0,0.0,10.346925288438797,1.1202999949455261,9.099184215068817,0.00012205391885800054
1200,0.5622999545303173,0.7265625,0.7855369574119575,0.6537683469213293,20.4140625,1.738240514169691,0.04069290335428377,0.04122400373981063,512,445,153,39,47,888,603,0.06877362266140045,0.10850523164931587,0.13231654938845894,0.15461864114906074,36,0.1111111111111111,1,1.0,0.625,0.4101533889770508,10.207480311393738,1.1591972410678864,8.93347179889679,0.0001220538933921489
1208,0.558808522997424,0.703125,0.7521548444562374,0.6599202418118861,18.78125,1.653622517168348,0.041934035212761955,0.042719289036999994,512,424,196,43,45,905,646,0.06914553775988183,0.10708658498672621,0.13341191054290458,0.1527191144111507,38,0.07894736842105263,0,0.0,0.0,0.0,9.55168154835701,1.0196007788181305,8.448709964752197,0.00012205387429276016
1216,0.5721118629080593,0.748046875,0.7820413007289142,0.7182074000914196,19.591796875,1.6989414484611713,0.03641002679432859,0.03681832518232543,512,443,166,40,43,847,561,0.06862228443221251,0.1045671795676354,0.13127880573388062,0.14868471367788175,34,0.29411764705882354,1,0.875,0.5,0.31347140669822693,11.138707131147385,1.0555995106697083,9.76603353023529,0.0001220538488269085
1224,0.5736470696865581,0.693359375,0.7277572215072214,0.6576375890523963,20.75390625,1.7438002700339341,0.04310439546497946,0.04393167613060861,512,469,178,51,57,908,776,0.07036657452188887,0.10474681931363829,0.13421917208346057,0.14931756481991001,36,0.2222222222222222,2,1.0,0.625,0.28684649616479874,10.717391699552536,1.1473779678344727,9.322172433137894,0.00012205382336105686
1232,0.5659741050476441,0.671875,0.6833356400543901,0.657981611311746,20.880859375,1.7333668032865306,0.040605387065397736,0.04134252489643611,512,516,155,35,43,960,925,0.06873870682324208,0.10128527778417853,0.13432903899446935,0.1456987259470393,43,0.13953488372093023,2,0.875,0.5,0.46603037416934967,10.965603083372116,1.2092982828617096,9.601328372955322,0.00012205379789520521
