update,loss,win_rate,win_rate_black,win_rate_white,avg_game_length,entropy,value_loss,raw_value_mse,tactics_wins,tactics_blocks,tactics_synth_wins_eq,tactics_synth_wins_missed,tactics_synth_blocks,imitation_black,imitation_white,win_miss_ema,block_miss_ema,win_boost,block_boost,cf_attempted,cf_candidates_avg,cf_added,cf_winrate_avg,cf_entropy_avg,time_total,time_selfplay,time_train,learning_rate
648,0.3496911000693217,0.77734375,0.8181437924164217,0.7250745506535947,24.138671875,1.1297486583363954,0.05016719916875445,0.04866092384954229,398,444,203,38,63,0,0,0.09239274015677394,0.3818052354038446,0.17654867607567581,0.4656254942221356,0,0.0,0,0.0,0.0,9.086749136447906,1.2556897699832916,7.830727189779282,0.0003945545041630271
656,0.3188091387273744,0.7890625,0.8433683394572842,0.7341121262996264,24.322265625,1.0645435789542008,0.05386415645443776,0.05400319141955598,404,371,207,37,47,0,0,0.091518451188828,0.36530772135714423,0.17520408650400543,0.4500535334379352,0,0.0,0,0.0,0.0,9.12005677819252,1.2500010430812836,7.869778633117676,0.00039448774117396536
664,0.3767219437431777,0.8359375,0.8726406691373565,0.8040418496727505,21.203125,0.9544896841429323,0.058197421252771164,0.056982265696934695,428,347,201,23,41,0,0,0.08903916881850857,0.34977620726040826,0.17095715411688583,0.4351372889931623,0,0.0,0,0.0,0.0,7.982422202825546,1.0933001339435577,6.888868629932404,0.0003944209894819403
672,0.39345439500175416,0.849609375,0.875714136332364,0.8266842117396553,21.287109375,0.9555134227614337,0.048760011661215685,0.048669660789125865,435,335,237,36,36,0,0,0.08756618996196293,0.334682679676467,0.16640486056986303,0.41998683266152226,0,0.0,0,0.0,0.0,8.103683590888977,1.1355577111244202,6.967830449342728,0.0003943542490850403
680,0.36557450880354736,0.8125,0.8508869890379573,0.776873186550606,20.638671875,1.0263216780085598,0.05530019126035768,0.05402432859884225,416,369,219,33,48,0,0,0.08588386213070706,0.32168903318510284,0.16536116493157105,0.40707287439380524,0,0.0,0,0.0,0.0,7.915964215993881,1.170557975769043,6.745103269815445,0.00039428751998135425
688,0.33903915480186697,0.81640625,0.8135161385551347,0.8110765139465798,22.013671875,0.9845733658331692,0.04905458734538115,0.0491973525177277,418,431,207,37,43,0,0,0.08517906876689932,0.30779625260358756,0.16432935716604813,0.3918477915200249,0,0.0,0,0.0,0.0,8.333766967058182,1.1564114093780518,7.177073210477829,0.00039422080216897104
696,0.3564491010038182,0.822265625,0.874258478945979,0.7727906196003305,22.470703125,0.9180751982967281,0.04534369523025816,0.046539113554342905,421,429,221,34,33,0,0,0.084038262380392,0.2936933518789398,0.16057097324967895,0.3776374996349781,0,0.0,0,0.0,0.0,8.537721991539001,1.2274211049079895,7.31000754237175,0.0003941540956459801
704,0.33574360413513205,0.830078125,0.8509638237579414,0.8052493667099765,20.619140625,0.921154464497782,0.04245989151968388,0.044462385354788574,425,358,194,23,45,0,0,0.08160198147132741,0.28257549926130715,0.15652003890243582,0.3658220831694149,0,0.0,0,0.0,0.0,8.05580398440361,1.088456928730011,6.967011451721191,0.0003940874004104712
712,0.2711363988928497,0.763671875,0.8069355974227297,0.7243583625938235,25.595703125,0.907758090146559,0.059082915395265445,0.056139681010182005,391,554,170,40,42,0,0,0.08165796217892089,0.27029635727780965,0.15705404233891918,0.35174703100612603,0,0.0,0,0.0,0.0,9.61103829741478,1.42544224858284,8.185260564088821,0.0003940207164605343
720,0.2491200766817201,0.74609375,0.7457061893672425,0.745425262075707,23.171875,0.8888178496664885,0.053659646333471755,0.051581634640703214,382,455,184,44,63,0,0,0.0818292540965698,0.26119810090660905,0.15783112353761963,0.3412395966447652,0,0.0,0,0.0,0.0,8.765113174915314,1.2648947536945343,7.4999313950538635,0.0003939540437942599
728,0.3062786453810986,0.806640625,0.8237948392360157,0.7893418503719294,26.5234375,0.8246591894289849,0.06055253915837966,0.05344295662925358,413,526,157,36,48,0,0,0.08098993092989808,0.2503733869060108,0.15418007275177537,0.329903804033449,0,0.0,0,0.0,0.0,9.88279840350151,1.3882443308830261,8.494173377752304,0.00039388738240973847
736,0.23110654746415094,0.763671875,0.7527650780266131,0.7735777566515576,23.685546875,0.8768717431937652,0.06466954690586135,0.06430264240976909,391,453,165,37,56,0,0,0.08105031598228166,0.24178587320938544,0.15489533410411893,0.3205492902395487,0,0.0,0,0.0,0.0,8.846398741006851,1.189952701330185,7.656181156635284,0.0003938207323050611
744,0.0928475022665225,0.658203125,0.7495712748871741,0.5602449786732875,24.4296875,0.7766897455941087,0.03764597238841816,0.03577207100756721,337,579,134,42,101,0,0,0.0820420657051437,0.23625129379929485,0.15440636713625755,0.31310676523675895,0,0.0,0,0.0,0.0,9.140154719352722,1.2978295981884003,7.841911554336548,0.00039375409347831917
752,0.17804191863433516,0.732421875,0.8100601141375101,0.6488658725138801,21.400390625,0.7749719201304871,0.04542844041134231,0.04495051961197456,375,424,160,28,63,0,0,0.08086789031922281,0.2299636324266056,0.1543700013667617,0.3060976416804595,0,0.0,0,0.0,0.0,8.094725131988525,1.154356449842453,6.9400555193424225,0.0003936874659276043
760,0.1734733055382094,0.71875,0.8135307908997425,0.6244985016103968,24.021484375,0.8339937327910496,0.0503387263888726,0.050148745848156755,368,571,159,35,46,0,0,0.08065299891417622,0.22071363335227218,0.15312914705819602,0.29587041955534843,0,0.0,0,0.0,0.0,9.024827480316162,1.3440056443214417,7.680522203445435,0.0003936208496510085
768,0.18236169464580598,0.68359375,0.746670085699714,0.6269934031025508,20.357421875,1.043849239242217,0.047133460799159366,0.045948625929279376,350,373,133,12,74,0,0,0.07730276414109927,0.21691995144339138,0.14910719723902188,0.2899814576083175,0,0.0,0,0.0,0.0,7.960149526596069,1.1511068046092987,6.808695763349533,0.0003935542446466239
776,0.24770121267647482,0.626953125,0.6775698526528697,0.5748438121282948,25.62890625,1.077367875689399,0.04728151883682585,0.04883948891926561,512,822,137,46,94,1580,1326,0.07733929990068134,0.2099766777441024,0.1493805365419808,0.2822212685991873,26,3.1153846153846154,14,0.7767857142857143,0.26454382681653704,21.317810207605362,1.4456377029418945,11.53526645898819,0.00039348765091254325
784,0.31874452272313647,0.6875,0.7426137716252754,0.6341017882560752,26.12109375,1.0626156807761202,0.03939186510251602,0.04027668979781028,512,857,141,52,74,1480,1070,0.07780614915867966,0.20197904472180614,0.15024823690453393,0.27354989705351584,24,2.2916666666666665,12,0.7291666666666666,0.24158657419805726,18.927099496126175,1.505874365568161,11.238926142454147,0.00039342106844685954
792,0.29721064554178156,0.70703125,0.7741960769115941,0.6516676047024095,27.5625,1.0700965752499445,0.04545851978036808,0.04570634645258085,512,909,121,53,72,1641,908,0.0778459830676656,0.19405951628591048,0.15032225292835433,0.2639541835188922,28,1.8214285714285714,9,0.7777777777777778,0.4517899875839551,18.044664293527603,1.5747240781784058,11.686058342456818,0.0003933544972476659
800,0.27689571864902973,0.697265625,0.808432150638033,0.591006506194133,25.30859375,1.0852734720458583,0.03810082083509769,0.037266673684256714,512,764,127,39,72,1605,659,0.07697282829343169,0.18739994978075453,0.14891584281855041,0.2556362287418572,22,1.8181818181818181,9,0.8194444444444444,0.41400431500126916,17.681775271892548,1.4017831087112427,10.667119026184082,0.000393287937313056
808,0.23752415240596747,0.685546875,0.7257900740941537,0.6448611367221915,26.453125,1.0090585488985606,0.038199662463739514,0.04005766945922737,512,917,106,36,84,1358,1244,0.0761641707528755,0.18108991583272935,0.14677962393665211,0.2476591972001415,28,3.0714285714285716,8,0.71875,0.5288637785706669,18.003094851970673,1.4686631858348846,11.384493231773376,0.0003932213886411237
816,0.2841054930613609,0.74609375,0.8205149944682304,0.6747551453613745,25.099609375,0.9285109132200086,0.04355137235324946,0.04587447985867757,512,850,117,33,49,1256,726,0.07495411508512288,0.1733811636651247,0.14452507942418613,0.23864859574396724,20,2.1,7,0.8214285714285714,0.2612098719192935,15.864021569490433,1.4143551290035248,10.247861504554749,0.0003931548512299633
824,0.2747963599686045,0.734375,0.7970728008945513,0.6719438457854405,25.7734375,0.9322103489758065,0.041727623120095814,0.044695114270594694,512,859,94,22,53,1309,822,0.07271448914770048,0.1662925226361875,0.14120309751602522,0.22992534258501293,22,2.5454545454545454,10,0.7375,0.32071783461142334,17.760681450366974,1.4530129134654999,10.578480541706085,0.00039308832507766925
832,0.32031633936276194,0.76171875,0.8229692039282557,0.7110448136554043,25.740234375,1.0751996292670847,0.03493367660030344,0.036131526831902794,512,824,124,23,49,1082,741,0.07082062435589521,0.15952602494585974,0.13680122939786876,0.22107679295665245,14,2.0714285714285716,4,0.84375,0.6842496753670275,14.606682777404785,1.5172681212425232,10.508022338151932,0.00039302181018233655
840,0.26017153028806206,0.71484375,0.7422601175029915,0.6814868006756052,27.82421875,1.0412851360775042,0.03234332425745379,0.033737294591471026,512,990,104,34,56,1373,1103,0.0702321170840021,0.15304254708934753,0.1353049789082741,0.21271891236344329,19,2.789473684210526,7,0.8035714285714286,0.49492389283009935,16.974206417798996,1.6324637234210968,11.62392446398735,0.0003929553065420603
848,0.2811707953369478,0.72265625,0.7681198152444123,0.6885777522782095,27.9296875,0.9918563964211774,0.048587679839556586,0.05297778256294494,512,1007,99,43,51,1428,1115,0.07019648914438634,0.14666933264173743,0.1362678319020274,0.20502258826603545,19,2.473684210526316,7,0.7678571428571429,0.3600588878970094,17.397510051727295,1.6080147624015808,11.589272916316986,0.00039288881415493605
856,0.28623209982470144,0.71875,0.7978093499944781,0.6369273435354825,26.962890625,1.0732345730954984,0.04021015213038481,0.03992402208527682,512,974,111,33,60,1534,849,0.06940755467886243,0.1412881856919513,0.13435863675803716,0.1977303360180871,20,2.15,7,0.7857142857142857,0.43777054821008016,21.206220358610153,2.632587105035782,11.570886313915253,0.0003928223330190597
864,0.3259850822505541,0.740234375,0.7808160398839278,0.7072431953895426,25.912109375,1.1680115511478488,0.037888573108830315,0.0381743607712898,512,815,114,39,53,1150,808,0.069281125900262,0.136468024049065,0.13391564750275486,0.19160288592875402,23,1.608695652173913,7,0.7321428571428571,0.4915790297091007,23.030987709760666,2.6618618965148926,10.917407274246216,0.0003927558631325273
872,0.2997867527301423,0.740234375,0.814727916793863,0.6596418032823066,26.84765625,1.1240101030452987,0.04146764683900983,0.04294105670115327,512,880,86,26,61,1300,800,0.06798352599419566,0.13220458299835977,0.1316858837542857,0.18603190199077815,24,2.5833333333333335,7,0.8392857142857143,0.5608030815409231,23.667419463396072,2.8054277300834656,11.440902173519135,0.0003926894044934354
880,0.2924799498578068,0.724609375,0.7554202641382841,0.6868403706179441,25.916015625,1.0894856633127616,0.03442605899181217,0.034706365951707535,512,867,82,25,40,1146,1039,0.06659792103189853,0.1268888826761832,0.12951319330821842,0.17907489758748055,22,1.7272727272727273,8,0.765625,0.3050698274746537,21.187465608119965,2.6060813665390015,11.114884942770004,0.00039262295709988076
888,0.22874807667540153,0.705078125,0.7578284761871257,0.6476326177183032,27.630859375,0.97704457495536,0.03846137923073911,0.03952804705344455,512,933,83,22,42,1333,1043,0.06501327754746065,0.12180772787137296,0.1253053457315484,0.17225987039621504,22,2.409090909090909,7,0.6964285714285714,0.5072703020913261,22.62690559029579,2.8286214470863342,11.913356393575668,0.00039255652094996065
896,0.2693468518409645,0.69921875,0.7681679901240592,0.6316536362555633,28.056640625,1.070146028748192,0.040243836711852055,0.04000874579263065,512,965,80,35,55,1491,1026,0.06463779838813842,0.11766295890555462,0.1242334192487583,0.16682863394759104,26,1.9615384615384615,7,0.8035714285714286,0.5714600158057043,24.047726839780807,2.8739626109600067,12.469746530056,0.00039249009604177236
904,0.28092455920705106,0.71484375,0.782671323302116,0.6394957585120835,29.875,1.1654704423595392,0.04186209666841023,0.046662539896973054,512,1069,73,28,66,1599,989,0.06372073774178984,0.11408137463705412,0.12387380306270934,0.1616828333468023,29,1.8275862068965518,4,0.875,1.5092016945127398,23.40196266770363,3.2190137207508087,12.866760700941086,0.0003924236823734138
912,0.30499524020706303,0.70703125,0.7750119217346509,0.6329166310663021,26.34375,1.2237065480773384,0.030933824134990573,0.03067524662971391,512,925,77,29,52,1405,852,0.06285140748583969,0.11044751872001046,0.12223280680875537,0.15717740464228955,17,1.1176470588235294,3,0.75,0.7663112419346968,17.28367194533348,2.90569007396698,11.416899651288986,0.00039235727994298294
920,0.2607174464210402,0.693359375,0.7778364761820644,0.5996621621621621,25.169921875,1.152247796754549,0.04036589713723515,0.04050404232364295,512,848,83,15,64,1445,874,0.060728221693345234,0.10807865556803199,0.11800446911661189,0.15360132755213088,13,2.1538461538461537,0,0.0,1.6513748746365309,15.394396126270294,2.5781593918800354,11.13493475317955,0.00039229088874857826
928,0.2625914928030397,0.72265625,0.8028186419315453,0.6533193574068454,30.037109375,1.0489835029492465,0.036722430257214,0.03793899133272864,512,1063,74,29,41,1456,876,0.059982225846735814,0.10375038080820177,0.11680588354211541,0.14821721457216208,26,2.3846153846153846,9,0.7777777777777778,0.42025793416218626,23.561647593975067,3.2033266723155975,12.654333233833313,0.0003922245087882985
936,0.28113044949714094,0.734375,0.7901313594515961,0.6797648338181427,31.41796875,1.1444228683027582,0.041735253928891325,0.041607754537385695,512,1114,60,32,55,1351,965,0.05970726212359182,0.10027410730061623,0.11586265315006017,0.14347001919763314,18,2.2777777777777777,7,0.7857142857142857,0.4051630190972771,24.27717301249504,3.338135838508606,13.017066240310669,0.0003921581400602427
944,0.22718238875859242,0.67578125,0.7513309644995485,0.5980322766958142,29.26171875,1.1179441873070672,0.037463303549884586,0.038114506990139296,512,1074,51,24,51,1655,1182,0.05862106029267958,0.09694582674074075,0.11444655044025276,0.1390327229519671,28,1.7142857142857142,6,0.7291666666666666,0.6091963372503718,25.87135773897171,3.212448090314865,12.978770852088928,0.00039209178256251025
952,0.21855855463581975,0.6640625,0.7276931669572799,0.6001420454545454,28.697265625,1.0785179222995156,0.032413593917226535,0.03242545841339983,512,1029,64,34,58,1572,1244,0.058730522033101334,0.09437061213991181,0.11443310447338462,0.13565488151850313,25,2.36,8,0.78125,0.4711795942421304,24.942716419696808,3.173442095518112,12.721411406993866,0.0003920254362932009
960,0.27410062693525106,0.705078125,0.7748564379256979,0.6389249529168883,28.12890625,1.1579297684475867,0.033677828089395234,0.03438867219836396,512,975,76,27,51,1460,875,0.057946873799708636,0.0917773386655655,0.11174701507511542,0.1317794685435504,20,1.55,2,0.8125,1.2437927955761552,18.245107173919678,3.0041052997112274,12.330359488725662,0.0003919591012504146
968,0.25832233449818887,0.720703125,0.7713741774863099,0.6597578579196226,28.3828125,1.0811808179072018,0.051008480662858346,0.05313931121067409,512,1023,47,24,42,1265,1008,0.05697136114765374,0.08856494887337642,0.1108780867246959,0.12748730175830972,26,1.5,8,0.71875,0.33266752515919507,23.683985948562622,3.380544811487198,11.94112092256546,0.00039189277743225184
976,0.2597062554123113,0.70703125,0.7488399242799557,0.6606741483123738,29.802734375,1.149757255685853,0.0322605894816661,0.03265503014114558,512,1144,49,19,46,1465,1159,0.055548855807187804,0.08571790958928246,0.10838748409942023,0.12360604759972821,19,1.6842105263157894,4,0.84375,0.9059819374233484,21.685653924942017,3.394380748271942,12.81850203871727,0.0003918264648368131
984,0.250087419670308,0.703125,0.7787563531396549,0.6229708852345115,27.021484375,1.2472170512038092,0.040768639450107,0.04052968587469044,512,949,45,14,30,1369,863,0.053757587200599546,0.08237500051266673,0.10519701805031767,0.11892360659705861,22,2.090909090909091,5,0.75,0.9044597871601582,22.501861095428467,3.1118132770061493,11.569199830293655,0.0003917601634621995
992,0.2200200317092822,0.69921875,0.7504194015030708,0.6455271678703873,28.23828125,1.0966859736342272,0.03345439213808277,0.03415948401549409,512,1012,43,20,32,1392,1021,0.05260065022042882,0.07921490184502458,0.10194035938030932,0.11449571832049851,19,2.4210526315789473,6,0.7916666666666666,0.2875467388269802,23.426735788583755,3.2212634682655334,12.224767684936523,0.0003916938733065123
1000,0.21604574974480784,0.654296875,0.734975750735866,0.5745957948829399,28.259765625,1.1457400179755348,0.030010897760803346,0.029780315427484605,512,1053,54,24,53,1675,1116,0.051971903996707244,0.07731938368311633,0.1013501559932859,0.11162569025373253,28,2.4642857142857144,9,0.7638888888888888,0.612315013901227,25.400153160095215,3.1013288497924805,12.492092877626419,0.00039162759436785314
1008,0.21851236904331017,0.69921875,0.729419143613256,0.6670903409873998,27.115234375,1.012571250712977,0.04670442091446603,0.04667074323423952,512,963,36,21,44,1292,982,0.05103998336428611,0.0753132634484126,0.09978475842241563,0.10898300482250742,20,1.8,7,0.6964285714285714,0.4858589606093509,23.008325219154358,2.948377549648285,11.604743540287018,0.00039156132664432396
1016,0.2055538952263305,0.66796875,0.7296033086658087,0.6025588603713604,32.650390625,1.0833927524802167,0.029825194172190095,0.02968945322918845,512,1337,42,26,55,1756,1207,0.05079323618193592,0.07327847779779496,0.09909646196933175,0.10628197008524551,24,2.0833333333333335,3,0.875,1.456496852139632,27.427355706691742,3.807277798652649,14.22971498966217,0.0003914950701340271
1024,0.21193330416281242,0.6640625,0.7696115750375385,0.5627772883346888,26.73828125,1.2354994255065823,0.040783639524306636,0.039939537419874625,512,996,33,23,59,1577,879,0.050232099745953024,0.07226140704740538,0.09741015142812925,0.10462306507737676,23,1.2173913043478262,3,0.7083333333333334,1.1879210875680049,20.262540817260742,3.0998996794223785,11.933349579572678,0.0003914288248350651
1032,0.22246489520694013,0.734375,0.8294542088382834,0.6396581377715279,25.4921875,0.9968523026200018,0.02869544639452215,0.02825479453706185,512,837,21,17,37,1223,673,0.04910225746592104,0.07044070442926831,0.09524514352176239,0.10215849301037239,20,2.4,5,0.725,0.7037109933793545,21.843106508255005,2.8357491493225098,10.547370105981827,0.0003913625907455409
1040,0.16033662597328657,0.646484375,0.7798165093693111,0.5085882593136364,25.748046875,1.040043326329706,0.0441731984319631,0.04383186807164112,512,933,28,17,33,1618,788,0.047928589334671326,0.06819292178507627,0.09404790328447021,0.0992858260218085,27,2.037037037037037,10,0.775,0.6295533142052591,24.57544869184494,2.946395695209503,11.226911544799805,0.0003912963678635577
1048,0.11773233313579112,0.63671875,0.7511079838742725,0.5254911587068845,28.935546875,1.0315243820835773,0.032463011896041394,0.033159778140624985,512,1046,33,18,36,1763,1008,0.04704764728242415,0.06605071873752626,0.09235692232725634,0.09613865029670254,32,2.53125,8,0.78125,0.6173794629867189,25.848804116249084,3.213179260492325,12.641417622566223,0.00039123015618721914
1056,0.1873026961911819,0.673828125,0.7401530874446554,0.6048365766255435,28.93359375,1.0830147350849397,0.0429128290816152,0.04274117234658131,512,1078,27,14,41,1481,982,0.04577797090910712,0.06425852631340162,0.0896928481175806,0.09375173464606629,24,1.5,3,0.625,1.4728303949038188,20.750726640224457,2.989395350217819,12.411148995161057,0.000391163955714629
1064,0.1581770614720881,0.66015625,0.7019538781007493,0.6164787949417931,28.640625,1.0220795703670058,0.04736975777450425,0.04717607839332126,512,1072,25,27,35,1393,1196,0.045756079585720075,0.06231876519340659,0.08987488922593179,0.0907521840095871,26,2.230769230769231,9,0.75,0.5617840112083488,25.769859820604324,3.217550665140152,12.41749393939972,0.00039109776644389156
1072,0.1624078656486745,0.6640625,0.7746262494341958,0.5635363337050363,29.513671875,0.9580432389681401,0.03225475722865667,0.031845264678137114,512,1120,30,23,46,1729,939,0.0455684758905682,0.06092346343539158,0.08865617346156085,0.08886937249182242,30,2.2666666666666666,5,0.725,0.7656515464186668,25.20022740960121,3.3872443437576294,12.796080499887466,0.0003910315883731113
1080,0.15759151519887382,0.646484375,0.7423063998017125,0.5389445805168136,27.783203125,1.1192230749520113,0.03895142586043221,0.037253892554587165,512,1078,27,8,36,1588,1023,0.04372677286226642,0.05916734569248205,0.08574365767660697,0.086574486976331,25,1.8,4,0.75,1.0241382021049503,22.100097328424454,3.0915624499320984,12.162301808595657,0.0003909654215003931
1088,0.12888564744207542,0.638671875,0.7232677246832067,0.5601220741845743,26.921875,1.110375657453754,0.059812444196722936,0.06008761228501472,512,972,27,17,39,1540,996,0.043003000501864855,0.05799644952276988,0.08434813190238499,0.0842271485740986,27,2.259259259259259,6,0.7291666666666666,0.6030938067124225,21.95641028881073,3.1730683743953705,12.055059015750885,0.00039089926582384216
1096,0.08111736794126045,0.619140625,0.7111033915054313,0.5361006458475869,28.130859375,0.9037853072532793,0.045357110948316404,0.045557034124340486,512,1091,32,25,54,1684,1149,0.04292684108410462,0.057380616750461015,0.08465784836653423,0.08354452689449648,33,3.606060606060606,10,0.7625,0.27403179107350295,25.012200117111206,3.0158703923225403,12.589742124080658,0.0003908331213415638
1104,0.1336938146059765,0.619140625,0.7154942219802901,0.49744473916887716,28.646484375,1.0104449873989307,0.039409783058545145,0.03968599655790249,512,1141,41,31,53,1748,1134,0.043276402451575775,0.05666545757173633,0.08533186627241018,0.08296658632084755,29,2.1724137931034484,11,0.7727272727272727,0.4392809631006623,26.086061358451843,3.0487989485263824,12.726604223251343,0.00039076698805166394
1112,0.12944554329988023,0.6484375,0.756255182036432,0.5128288633461047,28.94140625,1.0460391693056865,0.03524450702980175,0.03279638507936707,512,1080,28,13,32,1501,1148,0.042124808061997164,0.05495957189872696,0.08287843874978851,0.08048837866577002,27,2.2222222222222223,5,0.775,0.7719483723936719,23.864565283060074,3.2137939631938934,12.595541030168533,0.0003907008659522488
1120,0.18293812399497256,0.638671875,0.7119953252765753,0.5714712899127874,29.498046875,1.1165793078295707,0.03760360661362938,0.03767061677760987,512,1155,26,22,45,1622,1176,0.04203321262815515,0.053902907138764826,0.08184049874567112,0.07887433559473192,26,1.6923076923076923,3,0.8333333333333334,1.4076726871232192,22.07140338420868,3.337244898080826,12.890291929244995,0.0003906347550414246
1128,0.0830856978045631,0.580078125,0.6725339461205777,0.5063043476926636,28.5,1.0470531270523884,0.036412001223652624,0.03617996402996364,512,1195,24,22,48,1897,1132,0.04172035389858133,0.05293338951157254,0.08232961456475996,0.07762645810029345,35,2.2857142857142856,9,0.8055555555555556,0.7375262431903846,28.404662251472473,3.138720691204071,12.903437435626984,0.00039056865531729836
1136,0.1598954460441746,0.638671875,0.755709333818417,0.517570097526994,28.36328125,1.0620804381533993,0.03192360825050855,0.03084853318532417,512,1096,25,22,49,1762,878,0.04163526966981251,0.05242860926965845,0.08193318520615966,0.07638117701464428,28,2.25,6,0.7083333333333334,0.49349766589390737,21.49577859044075,3.0947435200214386,12.521062284708023,0.00039050256677797696
1144,0.13685229113616515,0.638671875,0.7076263704406494,0.5619425624431186,29.248046875,1.0292990041306251,0.03434109848967637,0.03343029269435668,512,1143,26,15,38,1432,1220,0.04082352229598887,0.05119333651059951,0.0801393912760594,0.07466567603165036,34,2.2941176470588234,8,0.71875,0.5544514782377519,27.65599650144577,3.336503803730011,12.579902172088623,0.00039043648942156786
1152,0.169180999029777,0.65625,0.7775253116277457,0.5382653800059922,27.22265625,0.9869123276287726,0.030314645711769117,0.029771722422431954,512,1030,17,14,42,1635,884,0.03993595929072322,0.05055276261612827,0.07799145220344883,0.0741377931915895,32,1.75,9,0.7361111111111112,0.5899976098703014,26.494612604379654,2.9989313781261444,12.168190985918045,0.0003903704232461789
1160,0.14836903346440522,0.65625,0.7385623348235792,0.5691278476160111,29.583984375,1.0149222287180117,0.0386040382545616,0.04068676304124383,512,1211,21,17,34,1617,1074,0.03944096240539229,0.04917626837493925,0.07769019770736862,0.07238465082884268,18,2.611111111111111,4,0.84375,0.9955238902475685,22.962774842977524,3.384510725736618,12.774198085069656,0.000390304368249918
1168,0.10830844970041653,0.6328125,0.7351354265147368,0.5193542988801609,27.345703125,0.9189801432967535,0.03850263908316265,0.037665759759850426,512,1106,24,25,37,1738,1081,0.03950963273629081,0.04816225331890615,0.07695972832927966,0.0708617830484081,35,2.657142857142857,16,0.7734375,0.4127030399067735,32.032947063446045,3.1371643245220184,12.24265307188034,0.00039023832443089355
1176,0.1462138693605084,0.646484375,0.7072232828029199,0.5796609851772758,26.517578125,1.118525533880263,0.03156285859563468,0.029926221129858044,512,961,27,19,39,1423,1041,0.039252539435591136,0.04764644443977449,0.0766681865168749,0.06951081316059476,22,1.1363636363636365,4,0.8125,0.6784554990008473,17.61172753572464,2.9668481945991516,11.560634106397629,0.0003901722917872142
1184,0.1527023837552406,0.640625,0.735837310131665,0.5349862317760677,30.427734375,1.068989398723403,0.02993207125837216,0.02819051776566563,512,1284,18,20,33,1717,1073,0.03896664799236459,0.04626387292410592,0.07677176137504438,0.06794831063948054,26,1.3461538461538463,4,0.78125,1.125173777807504,22.835807591676712,3.6942683458328247,13.156550228595734,0.00039010627031698915
1192,0.11959554751047108,0.619140625,0.7236563072569583,0.5245886977504625,28.58203125,0.9781707527699703,0.02930711292901833,0.02817276018642557,512,1165,16,15,30,1818,1019,0.038318119392911416,0.04499682814090194,0.0755152465688892,0.06621352089221988,26,1.9230769230769231,6,0.7708333333333334,0.5844691291761895,23.574855268001556,3.1459202468395233,12.724622339010239,0.0003900402600183275
1200,0.16909962180318416,0.67578125,0.768398515063212,0.5794423089681711,26.794921875,0.9450041380988813,0.029716852743149502,0.029566026040854752,512,1043,19,17,35,1569,844,0.03780298628203348,0.044254371741163805,0.0740712419213515,0.06506811334289817,25,2.44,7,0.7857142857142857,0.711559574651931,24.70264407992363,2.8543611466884613,11.614045143127441,0.000389974260889339
1208,0.10427292423992185,0.630859375,0.7603704066527343,0.5125883401529749,27.515625,1.080137980949858,0.0300809875284358,0.02880992791128485,512,1107,17,11,21,1790,834,0.036779396275475856,0.04270349475985972,0.07230430484419714,0.06293315990244372,25,1.64,5,0.775,0.9600641867145896,21.211937487125397,3.0090995728969574,12.062948137521744,0.0003899082729281336
1216,0.1281756927492097,0.65625,0.7708372041057051,0.5395056332556333,27.689453125,0.9629609164296121,0.027147341355885146,0.026954597970571734,512,1114,14,7,37,1623,960,0.03535752458476584,0.04207043198786052,0.06932180917796515,0.06201173190113149,18,2.0,2,0.875,1.397824780724477,18.968082010746002,2.9854827225208282,12.359020113945007,0.00038984229613282166
1224,0.16194221417390509,0.669921875,0.8082324880247735,0.5381060811051823,27.802734375,0.9011675131790425,0.028888940107208327,0.02841713611512723,512,1138,30,14,33,1772,736,0.03481764864663569,0.041238068365984155,0.06849164831638643,0.06066800705815656,28,2.1785714285714284,7,0.7857142857142857,0.817548878623971,25.90834939479828,3.0278190970420837,12.02841541171074,0.0003897763305015137
1232,0.0986995958191983,0.642578125,0.7333741523257653,0.5571024380158712,29.537109375,0.9367820614038612,0.055374155309571904,0.0560527265067991,512,1295,20,15,40,1726,1089,0.03439590660978129,0.040745437885990415,0.06767097155504931,0.05973128232500896,28,2.7857142857142856,10,0.8375,0.4685469618067145,29.197955310344696,3.426120847463608,12.93657124042511,0.00038971037603232066
1240,0.07373499591449217,0.6015625,0.6763822115384616,0.5340552438080495,31.068359375,0.9202633994292273,0.028260164475796046,0.02832449400043283,512,1377,22,24,50,2051,1380,0.03487336400442402,0.04046081534788669,0.06882675940643046,0.059372474353239724,24,2.6666666666666665,7,0.75,0.47465973949458984,26.83476158976555,3.641719937324524,14.127977401018143,0.00038964443272335376
1248,0.0518753574724542,0.5625,0.6555753614577144,0.4727884000905904,27.6171875,1.0153953933859858,0.035004370929527795,0.03232681951475838,512,1160,23,22,51,1851,1294,0.035084043280746144,0.04058471449578717,0.06857642752801751,0.05955770228154325,35,2.2857142857142856,8,0.8125,0.5030984925833764,24.605229377746582,3.1620698869228363,12.708395808935165,0.00038957850057272467
1256,0.06338071471509465,0.59765625,0.7280066352054018,0.4687177070241586,26.8984375,1.0082136166473892,0.02937666376692505,0.027149912327071903,512,1103,18,12,31,1945,852,0.03430977584784162,0.039732504559464414,0.06796409145944382,0.058629085816853055,30,2.033333333333333,10,0.7875,0.5726944526657463,26.299152195453644,2.900934785604477,11.982820361852646,0.0003895125795785451
